task_id,benchmark,model,status,error_type,latency_sec
mbpp/401,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.643
mbpp/402,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.649
mbpp/403,mbpp_sanitized,llama-3.1-8b,PASS,None,0.527
mbpp/404,mbpp_sanitized,llama-3.1-8b,PASS,None,0.237
mbpp/405,mbpp_sanitized,llama-3.1-8b,PASS,None,0.621
mbpp/406,mbpp_sanitized,llama-3.1-8b,PASS,None,0.651
mbpp/407,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.569
mbpp/408,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.322
mbpp/409,mbpp_sanitized,llama-3.1-8b,PASS,None,0.591
mbpp/410,mbpp_sanitized,llama-3.1-8b,PASS,None,0.632
mbpp/411,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.484
mbpp/412,mbpp_sanitized,llama-3.1-8b,PASS,None,0.323
mbpp/413,mbpp_sanitized,llama-3.1-8b,PASS,None,0.318
mbpp/414,mbpp_sanitized,llama-3.1-8b,PASS,None,0.632
mbpp/415,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.573
mbpp/416,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.28
mbpp/417,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.553
mbpp/418,mbpp_sanitized,llama-3.1-8b,PASS,None,0.639
mbpp/419,mbpp_sanitized,llama-3.1-8b,PASS,None,0.53
mbpp/420,mbpp_sanitized,llama-3.1-8b,PASS,None,0.304
mbpp/421,mbpp_sanitized,llama-3.1-8b,PASS,None,0.559
mbpp/422,mbpp_sanitized,llama-3.1-8b,PASS,None,0.646
mbpp/423,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.674
mbpp/424,mbpp_sanitized,llama-3.1-8b,PASS,None,0.24
mbpp/425,mbpp_sanitized,llama-3.1-8b,PASS,None,0.47
mbpp/426,mbpp_sanitized,llama-3.1-8b,PASS,None,0.644
mbpp/427,mbpp_sanitized,llama-3.1-8b,PASS,None,0.519
mbpp/428,mbpp_sanitized,llama-3.1-8b,PASS,None,0.459
mbpp/429,mbpp_sanitized,llama-3.1-8b,PASS,None,0.429
mbpp/430,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.645
mbpp/431,mbpp_sanitized,llama-3.1-8b,PASS,None,0.541
mbpp/432,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.362
mbpp/433,mbpp_sanitized,llama-3.1-8b,PASS,None,0.603
mbpp/434,mbpp_sanitized,llama-3.1-8b,PASS,None,0.617
mbpp/435,mbpp_sanitized,llama-3.1-8b,PASS,None,0.422
mbpp/436,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.302
mbpp/437,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.362
mbpp/438,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.639
mbpp/439,mbpp_sanitized,llama-3.1-8b,PASS,None,0.636
mbpp/440,mbpp_sanitized,llama-3.1-8b,PASS,None,0.31
mbpp/441,mbpp_sanitized,llama-3.1-8b,PASS,None,0.566
mbpp/442,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.634
mbpp/443,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.639
mbpp/444,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.328
mbpp/445,mbpp_sanitized,llama-3.1-8b,FAIL,TypeError,0.427
mbpp/446,mbpp_sanitized,llama-3.1-8b,PASS,None,0.643
mbpp/447,mbpp_sanitized,llama-3.1-8b,PASS,None,0.63
mbpp/448,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.401
mbpp/449,mbpp_sanitized,llama-3.1-8b,PASS,None,0.473
mbpp/450,mbpp_sanitized,llama-3.1-8b,PASS,None,0.606
mbpp/451,mbpp_sanitized,llama-3.1-8b,PASS,None,0.659
mbpp/452,mbpp_sanitized,llama-3.1-8b,PASS,None,0.321
mbpp/453,mbpp_sanitized,llama-3.1-8b,PASS,None,0.534
mbpp/454,mbpp_sanitized,llama-3.1-8b,PASS,None,0.641
mbpp/455,mbpp_sanitized,llama-3.1-8b,PASS,None,0.652
mbpp/456,mbpp_sanitized,llama-3.1-8b,PASS,None,0.345
mbpp/457,mbpp_sanitized,llama-3.1-8b,PASS,None,0.403
mbpp/458,mbpp_sanitized,llama-3.1-8b,PASS,None,0.639
mbpp/459,mbpp_sanitized,llama-3.1-8b,PASS,None,0.649
mbpp/460,mbpp_sanitized,llama-3.1-8b,PASS,None,0.254
mbpp/461,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.498
mbpp/462,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.642
mbpp/463,mbpp_sanitized,llama-3.1-8b,PASS,None,0.654
mbpp/464,mbpp_sanitized,llama-3.1-8b,PASS,None,0.269
mbpp/465,mbpp_sanitized,llama-3.1-8b,PASS,None,0.49
mbpp/466,mbpp_sanitized,llama-3.1-8b,PASS,None,0.644
mbpp/467,mbpp_sanitized,llama-3.1-8b,PASS,None,0.631
mbpp/468,mbpp_sanitized,llama-3.1-8b,FAIL,TypeError,0.363
mbpp/469,mbpp_sanitized,llama-3.1-8b,PASS,None,0.402
mbpp/470,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.637
mbpp/471,mbpp_sanitized,llama-3.1-8b,PASS,None,0.648
mbpp/472,mbpp_sanitized,llama-3.1-8b,PASS,None,0.292
mbpp/473,mbpp_sanitized,llama-3.1-8b,PASS,None,0.557
mbpp/474,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.645
mbpp/475,mbpp_sanitized,llama-3.1-8b,PASS,None,0.643
mbpp/476,mbpp_sanitized,llama-3.1-8b,PASS,None,0.248
mbpp/477,mbpp_sanitized,llama-3.1-8b,PASS,None,0.515
mbpp/478,mbpp_sanitized,llama-3.1-8b,PASS,None,0.64
mbpp/479,mbpp_sanitized,llama-3.1-8b,PASS,None,0.64
mbpp/480,mbpp_sanitized,llama-3.1-8b,PASS,None,0.322
mbpp/481,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.52
mbpp/482,mbpp_sanitized,llama-3.1-8b,PASS,None,0.555
mbpp/483,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.645
mbpp/484,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.342
mbpp/485,mbpp_sanitized,llama-3.1-8b,PASS,None,0.438
mbpp/486,mbpp_sanitized,llama-3.1-8b,PASS,None,0.651
mbpp/487,mbpp_sanitized,llama-3.1-8b,PASS,None,0.631
mbpp/488,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.423
mbpp/489,mbpp_sanitized,llama-3.1-8b,PASS,None,0.334
mbpp/490,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.628
mbpp/491,mbpp_sanitized,llama-3.1-8b,PASS,None,0.641
mbpp/492,mbpp_sanitized,llama-3.1-8b,PASS,None,0.368
mbpp/493,mbpp_sanitized,llama-3.1-8b,FAIL,NameError,0.874
mbpp/494,mbpp_sanitized,llama-3.1-8b,PASS,None,0.575
mbpp/495,mbpp_sanitized,llama-3.1-8b,PASS,None,0.543
mbpp/496,mbpp_sanitized,llama-3.1-8b,PASS,None,0.3
mbpp/497,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.677
mbpp/498,mbpp_sanitized,llama-3.1-8b,PASS,None,0.648
mbpp/499,mbpp_sanitized,llama-3.1-8b,PASS,None,0.527
mbpp/500,mbpp_sanitized,llama-3.1-8b,PASS,None,0.351
mbpp/501,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.533
mbpp/502,mbpp_sanitized,llama-3.1-8b,PASS,None,0.43
mbpp/503,mbpp_sanitized,llama-3.1-8b,PASS,None,0.458
mbpp/504,mbpp_sanitized,llama-3.1-8b,PASS,None,0.245
mbpp/505,mbpp_sanitized,llama-3.1-8b,PASS,None,0.605
mbpp/506,mbpp_sanitized,llama-3.1-8b,PASS,None,0.635
mbpp/507,mbpp_sanitized,llama-3.1-8b,PASS,None,0.64
mbpp/508,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.323
mbpp/509,mbpp_sanitized,llama-3.1-8b,PASS,None,0.455
mbpp/510,mbpp_sanitized,llama-3.1-8b,FAIL,AssertionError,0.643
HumanEval/0,humaneval,deepseek-v3,SKIP,GenerationFailed,None
HumanEval/1,humaneval,deepseek-v3,SKIP,GenerationFailed,None
HumanEval/0,humaneval,deepseek-v3,PASS,None,4.035
HumanEval/1,humaneval,deepseek-v3,PASS,None,4.285
HumanEval/2,humaneval,deepseek-v3,FAIL,SyntaxError,1.252
HumanEval/3,humaneval,deepseek-v3,PASS,None,3.028
HumanEval/4,humaneval,deepseek-v3,PASS,None,3.047
HumanEval/5,humaneval,deepseek-v3,PASS,None,2.309
HumanEval/6,humaneval,deepseek-v3,PASS,None,4.042
HumanEval/7,humaneval,deepseek-v3,PASS,None,4.156
HumanEval/8,humaneval,deepseek-v3,PASS,None,5.017
HumanEval/9,humaneval,deepseek-v3,PASS,None,2.905
HumanEval/10,humaneval,deepseek-v3,FAIL,AssertionError,2.583
HumanEval/11,humaneval,deepseek-v3,PASS,None,2.392
HumanEval/12,humaneval,deepseek-v3,PASS,None,2.442
HumanEval/13,humaneval,deepseek-v3,PASS,None,2.337
HumanEval/14,humaneval,deepseek-v3,PASS,None,2.005
HumanEval/15,humaneval,deepseek-v3,PASS,None,2.168
HumanEval/16,humaneval,deepseek-v3,PASS,None,2.265
HumanEval/17,humaneval,deepseek-v3,PASS,None,3.307
HumanEval/18,humaneval,deepseek-v3,PASS,None,3.666
HumanEval/19,humaneval,deepseek-v3,PASS,None,4.646
HumanEval/20,humaneval,deepseek-v3,PASS,None,8.11
HumanEval/21,humaneval,deepseek-v3,PASS,None,5.552
HumanEval/22,humaneval,deepseek-v3,PASS,None,4.18
HumanEval/23,humaneval,deepseek-v3,PASS,None,1.854
HumanEval/24,humaneval,deepseek-v3,PASS,None,2.619
HumanEval/25,humaneval,deepseek-v3,PASS,None,3.376
HumanEval/26,humaneval,deepseek-v3,PASS,None,2.907
HumanEval/27,humaneval,deepseek-v3,PASS,None,1.686
HumanEval/28,humaneval,deepseek-v3,PASS,None,1.627
HumanEval/29,humaneval,deepseek-v3,PASS,None,2.283
HumanEval/30,humaneval,deepseek-v3,PASS,None,1.92
HumanEval/31,humaneval,deepseek-v3,PASS,None,3.492
HumanEval/32,humaneval,deepseek-v3,PASS,None,5.773
HumanEval/33,humaneval,deepseek-v3,PASS,None,4.184
HumanEval/34,humaneval,deepseek-v3,PASS,None,1.75
HumanEval/35,humaneval,deepseek-v3,PASS,None,2.471
HumanEval/36,humaneval,deepseek-v3,PASS,None,2.894
HumanEval/37,humaneval,deepseek-v3,PASS,None,2.912
HumanEval/38,humaneval,deepseek-v3,PASS,None,3.398
HumanEval/39,humaneval,deepseek-v3,PASS,None,5.374
HumanEval/40,humaneval,deepseek-v3,PASS,None,4.517
HumanEval/41,humaneval,deepseek-v3,PASS,None,1.969
HumanEval/42,humaneval,deepseek-v3,PASS,None,2.088
HumanEval/43,humaneval,deepseek-v3,PASS,None,3.254
HumanEval/44,humaneval,deepseek-v3,PASS,None,3.554
HumanEval/45,humaneval,deepseek-v3,PASS,None,2.981
HumanEval/46,humaneval,deepseek-v3,PASS,None,4.047
HumanEval/47,humaneval,deepseek-v3,PASS,None,3.433
HumanEval/48,humaneval,deepseek-v3,PASS,None,2.218
HumanEval/49,humaneval,deepseek-v3,PASS,None,3.13
HumanEval/50,humaneval,deepseek-v3,PASS,None,2.322
HumanEval/51,humaneval,deepseek-v3,PASS,None,2.234
HumanEval/52,humaneval,deepseek-v3,PASS,None,2.428
HumanEval/53,humaneval,deepseek-v3,FAIL,SyntaxError,1.272
HumanEval/54,humaneval,deepseek-v3,FAIL,AssertionError,1.897
HumanEval/55,humaneval,deepseek-v3,PASS,None,3.763
HumanEval/56,humaneval,deepseek-v3,PASS,None,2.977
HumanEval/57,humaneval,deepseek-v3,PASS,None,3.36
HumanEval/58,humaneval,deepseek-v3,PASS,None,2.042
HumanEval/59,humaneval,deepseek-v3,FAIL,AssertionError,2.735
HumanEval/60,humaneval,deepseek-v3,PASS,None,1.83
HumanEval/61,humaneval,deepseek-v3,PASS,None,2.982
HumanEval/62,humaneval,deepseek-v3,PASS,None,2.504
HumanEval/63,humaneval,deepseek-v3,PASS,None,4.182
HumanEval/64,humaneval,deepseek-v3,PASS,None,3.544
HumanEval/65,humaneval,deepseek-v3,PASS,None,2.972
HumanEval/66,humaneval,deepseek-v3,PASS,None,2.133
HumanEval/67,humaneval,deepseek-v3,PASS,None,2.114
HumanEval/68,humaneval,deepseek-v3,PASS,None,4.104
HumanEval/69,humaneval,deepseek-v3,PASS,None,2.582
HumanEval/70,humaneval,deepseek-v3,PASS,None,3.365
HumanEval/71,humaneval,deepseek-v3,PASS,None,3.391
HumanEval/72,humaneval,deepseek-v3,PASS,None,2.062
HumanEval/73,humaneval,deepseek-v3,PASS,None,2.499
HumanEval/74,humaneval,deepseek-v3,PASS,None,2.663
HumanEval/75,humaneval,deepseek-v3,PASS,None,4.55
HumanEval/76,humaneval,deepseek-v3,PASS,None,2.487
HumanEval/77,humaneval,deepseek-v3,PASS,None,2.445
HumanEval/78,humaneval,deepseek-v3,PASS,None,2.698
HumanEval/79,humaneval,deepseek-v3,PASS,None,2.214
HumanEval/80,humaneval,deepseek-v3,PASS,None,2.381
HumanEval/81,humaneval,deepseek-v3,PASS,None,7.446
HumanEval/82,humaneval,deepseek-v3,PASS,None,2.794
HumanEval/83,humaneval,deepseek-v3,FAIL,AssertionError,3.335
HumanEval/84,humaneval,deepseek-v3,PASS,None,1.773
HumanEval/85,humaneval,deepseek-v3,PASS,None,2.45
HumanEval/86,humaneval,deepseek-v3,PASS,None,3.105
HumanEval/87,humaneval,deepseek-v3,PASS,None,2.589
HumanEval/88,humaneval,deepseek-v3,PASS,None,2.544
HumanEval/89,humaneval,deepseek-v3,PASS,None,2.789
HumanEval/90,humaneval,deepseek-v3,PASS,None,2.614
HumanEval/91,humaneval,deepseek-v3,PASS,None,2.638
HumanEval/92,humaneval,deepseek-v3,PASS,None,2.539
HumanEval/93,humaneval,deepseek-v3,PASS,None,3.822
HumanEval/94,humaneval,deepseek-v3,PASS,None,4.633
HumanEval/95,humaneval,deepseek-v3,PASS,None,3.016
HumanEval/96,humaneval,deepseek-v3,PASS,None,2.961
HumanEval/97,humaneval,deepseek-v3,PASS,None,1.842
HumanEval/98,humaneval,deepseek-v3,PASS,None,2.423
HumanEval/99,humaneval,deepseek-v3,PASS,None,2.211
HumanEval/100,humaneval,deepseek-v3,PASS,None,2.905
HumanEval/101,humaneval,deepseek-v3,FAIL,AssertionError,1.993
HumanEval/102,humaneval,deepseek-v3,FAIL,AssertionError,2.69
HumanEval/103,humaneval,deepseek-v3,PASS,None,2.613
HumanEval/104,humaneval,deepseek-v3,PASS,None,2.453
HumanEval/105,humaneval,deepseek-v3,PASS,None,3.147
HumanEval/106,humaneval,deepseek-v3,PASS,None,3.679
HumanEval/107,humaneval,deepseek-v3,PASS,None,3.309
HumanEval/108,humaneval,deepseek-v3,PASS,None,5.176
HumanEval/109,humaneval,deepseek-v3,PASS,None,3.296
HumanEval/110,humaneval,deepseek-v3,PASS,None,3.116
HumanEval/111,humaneval,deepseek-v3,PASS,None,3.67
HumanEval/112,humaneval,deepseek-v3,PASS,None,2.117
HumanEval/113,humaneval,deepseek-v3,PASS,None,3.326
HumanEval/114,humaneval,deepseek-v3,PASS,None,3.289
HumanEval/115,humaneval,deepseek-v3,PASS,None,2.842
HumanEval/116,humaneval,deepseek-v3,FAIL,AssertionError,2.256
HumanEval/117,humaneval,deepseek-v3,PASS,None,3.503
HumanEval/118,humaneval,deepseek-v3,PASS,None,3.876
HumanEval/119,humaneval,deepseek-v3,PASS,None,6.431
HumanEval/120,humaneval,deepseek-v3,PASS,None,1.87
HumanEval/121,humaneval,deepseek-v3,PASS,None,5.497
HumanEval/122,humaneval,deepseek-v3,PASS,None,2.382
HumanEval/123,humaneval,deepseek-v3,PASS,None,3.683
HumanEval/124,humaneval,deepseek-v3,PASS,None,5.99
HumanEval/125,humaneval,deepseek-v3,PASS,None,3.182
HumanEval/126,humaneval,deepseek-v3,PASS,None,3.425
HumanEval/127,humaneval,deepseek-v3,PASS,None,4.607
HumanEval/128,humaneval,deepseek-v3,PASS,None,3.449
HumanEval/129,humaneval,deepseek-v3,PASS,None,7.712
HumanEval/130,humaneval,deepseek-v3,PASS,None,4.406
HumanEval/131,humaneval,deepseek-v3,PASS,None,3.009
HumanEval/132,humaneval,deepseek-v3,FAIL,AssertionError,2.117
HumanEval/133,humaneval,deepseek-v3,PASS,None,2.244
HumanEval/134,humaneval,deepseek-v3,PASS,None,2.584
HumanEval/135,humaneval,deepseek-v3,PASS,None,2.053
HumanEval/136,humaneval,deepseek-v3,PASS,None,2.615
HumanEval/137,humaneval,deepseek-v3,PASS,None,2.996
HumanEval/138,humaneval,deepseek-v3,PASS,None,2.19
HumanEval/139,humaneval,deepseek-v3,PASS,None,2.595
HumanEval/140,humaneval,deepseek-v3,PASS,None,4.407
HumanEval/141,humaneval,deepseek-v3,PASS,None,4.062
HumanEval/142,humaneval,deepseek-v3,PASS,None,2.755
HumanEval/143,humaneval,deepseek-v3,PASS,None,3.309
HumanEval/144,humaneval,deepseek-v3,PASS,None,2.632
HumanEval/145,humaneval,deepseek-v3,FAIL,AssertionError,2.965
HumanEval/146,humaneval,deepseek-v3,PASS,None,3.092
HumanEval/147,humaneval,deepseek-v3,PASS,None,6.458
HumanEval/148,humaneval,deepseek-v3,PASS,None,4.46
HumanEval/149,humaneval,deepseek-v3,PASS,None,2.384
HumanEval/150,humaneval,deepseek-v3,PASS,None,3.211
HumanEval/151,humaneval,deepseek-v3,PASS,None,3.268
HumanEval/152,humaneval,deepseek-v3,PASS,None,2.819
HumanEval/153,humaneval,deepseek-v3,PASS,None,4.092
HumanEval/154,humaneval,deepseek-v3,PASS,None,2.853
HumanEval/155,humaneval,deepseek-v3,PASS,None,2.801
HumanEval/156,humaneval,deepseek-v3,PASS,None,5.152
HumanEval/157,humaneval,deepseek-v3,PASS,None,2.684
HumanEval/158,humaneval,deepseek-v3,PASS,None,2.974
HumanEval/159,humaneval,deepseek-v3,PASS,None,2.184
HumanEval/160,humaneval,deepseek-v3,FAIL,AssertionError,4.573
HumanEval/161,humaneval,deepseek-v3,PASS,None,2.945
HumanEval/162,humaneval,deepseek-v3,PASS,None,2.205
HumanEval/163,humaneval,deepseek-v3,FAIL,AssertionError,4.34
mbpp/11,mbpp_sanitized,deepseek-v3,PASS,None,3.218
mbpp/12,mbpp_sanitized,deepseek-v3,PASS,None,1.907
mbpp/13,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.399
mbpp/14,mbpp_sanitized,deepseek-v3,PASS,None,2.099
mbpp/15,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.724
mbpp/16,mbpp_sanitized,deepseek-v3,PASS,None,2.581
mbpp/17,mbpp_sanitized,deepseek-v3,PASS,None,2.028
mbpp/18,mbpp_sanitized,deepseek-v3,PASS,None,2.035
mbpp/19,mbpp_sanitized,deepseek-v3,PASS,None,1.989
mbpp/20,mbpp_sanitized,deepseek-v3,PASS,None,2.936
mbpp/21,mbpp_sanitized,deepseek-v3,PASS,None,2.055
mbpp/22,mbpp_sanitized,deepseek-v3,PASS,None,2.358
mbpp/23,mbpp_sanitized,deepseek-v3,PASS,None,1.842
mbpp/24,mbpp_sanitized,deepseek-v3,PASS,None,3.066
mbpp/25,mbpp_sanitized,deepseek-v3,PASS,None,3.441
mbpp/26,mbpp_sanitized,deepseek-v3,PASS,None,2.556
mbpp/27,mbpp_sanitized,deepseek-v3,PASS,None,2.508
mbpp/28,mbpp_sanitized,deepseek-v3,PASS,None,2.88
mbpp/29,mbpp_sanitized,deepseek-v3,PASS,None,2.302
mbpp/30,mbpp_sanitized,deepseek-v3,PASS,None,3.006
mbpp/31,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.409
mbpp/32,mbpp_sanitized,deepseek-v3,PASS,None,3.344
mbpp/33,mbpp_sanitized,deepseek-v3,PASS,None,2.633
mbpp/34,mbpp_sanitized,deepseek-v3,PASS,None,3.372
mbpp/35,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,1.936
mbpp/36,mbpp_sanitized,deepseek-v3,PASS,None,2.841
mbpp/37,mbpp_sanitized,deepseek-v3,PASS,None,2.693
mbpp/38,mbpp_sanitized,deepseek-v3,PASS,None,4.494
mbpp/39,mbpp_sanitized,deepseek-v3,PASS,None,4.81
mbpp/40,mbpp_sanitized,deepseek-v3,PASS,None,2.342
mbpp/41,mbpp_sanitized,deepseek-v3,PASS,None,2.196
mbpp/42,mbpp_sanitized,deepseek-v3,PASS,None,2.724
mbpp/43,mbpp_sanitized,deepseek-v3,PASS,None,2.18
mbpp/44,mbpp_sanitized,deepseek-v3,PASS,None,2.44
mbpp/45,mbpp_sanitized,deepseek-v3,PASS,None,1.965
mbpp/46,mbpp_sanitized,deepseek-v3,PASS,None,1.661
mbpp/47,mbpp_sanitized,deepseek-v3,PASS,None,3.022
mbpp/48,mbpp_sanitized,deepseek-v3,PASS,None,2.677
mbpp/49,mbpp_sanitized,deepseek-v3,PASS,None,1.656
mbpp/50,mbpp_sanitized,deepseek-v3,PASS,None,2.309
mbpp/51,mbpp_sanitized,deepseek-v3,PASS,None,1.863
mbpp/52,mbpp_sanitized,deepseek-v3,PASS,None,1.537
mbpp/53,mbpp_sanitized,deepseek-v3,PASS,None,1.779
mbpp/54,mbpp_sanitized,deepseek-v3,PASS,None,3.733
mbpp/55,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,1.672
mbpp/56,mbpp_sanitized,deepseek-v3,PASS,None,1.856
mbpp/57,mbpp_sanitized,deepseek-v3,PASS,None,2.52
mbpp/58,mbpp_sanitized,deepseek-v3,PASS,None,1.921
mbpp/59,mbpp_sanitized,deepseek-v3,PASS,None,1.585
mbpp/60,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.9
mbpp/61,mbpp_sanitized,deepseek-v3,PASS,None,2.724
mbpp/62,mbpp_sanitized,deepseek-v3,PASS,None,1.37
mbpp/63,mbpp_sanitized,deepseek-v3,PASS,None,2.043
mbpp/64,mbpp_sanitized,deepseek-v3,PASS,None,1.842
mbpp/65,mbpp_sanitized,deepseek-v3,PASS,None,2.261
mbpp/66,mbpp_sanitized,deepseek-v3,PASS,None,1.901
mbpp/67,mbpp_sanitized,deepseek-v3,PASS,None,4.219
mbpp/68,mbpp_sanitized,deepseek-v3,PASS,None,2.701
mbpp/69,mbpp_sanitized,deepseek-v3,PASS,None,2.808
mbpp/70,mbpp_sanitized,deepseek-v3,PASS,None,2.465
mbpp/71,mbpp_sanitized,deepseek-v3,PASS,None,3.958
mbpp/72,mbpp_sanitized,deepseek-v3,PASS,None,1.915
mbpp/73,mbpp_sanitized,deepseek-v3,PASS,None,1.78
mbpp/74,mbpp_sanitized,deepseek-v3,PASS,None,3.176
mbpp/75,mbpp_sanitized,deepseek-v3,PASS,None,2.661
mbpp/76,mbpp_sanitized,deepseek-v3,PASS,None,2.418
mbpp/77,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.924
mbpp/78,mbpp_sanitized,deepseek-v3,PASS,None,2.3
mbpp/79,mbpp_sanitized,deepseek-v3,PASS,None,1.816
mbpp/80,mbpp_sanitized,deepseek-v3,PASS,None,1.967
mbpp/81,mbpp_sanitized,deepseek-v3,PASS,None,2.579
mbpp/82,mbpp_sanitized,deepseek-v3,PASS,None,1.958
mbpp/83,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.256
mbpp/84,mbpp_sanitized,deepseek-v3,PASS,None,3.119
mbpp/85,mbpp_sanitized,deepseek-v3,PASS,None,1.788
mbpp/86,mbpp_sanitized,deepseek-v3,PASS,None,1.904
mbpp/87,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.065
mbpp/88,mbpp_sanitized,deepseek-v3,PASS,None,2.009
mbpp/89,mbpp_sanitized,deepseek-v3,PASS,None,1.564
mbpp/90,mbpp_sanitized,deepseek-v3,PASS,None,2.007
mbpp/91,mbpp_sanitized,deepseek-v3,PASS,None,1.82
mbpp/92,mbpp_sanitized,deepseek-v3,PASS,None,3.055
mbpp/93,mbpp_sanitized,deepseek-v3,PASS,None,1.727
mbpp/94,mbpp_sanitized,deepseek-v3,PASS,None,1.915
mbpp/95,mbpp_sanitized,deepseek-v3,PASS,None,1.86
mbpp/96,mbpp_sanitized,deepseek-v3,PASS,None,2.998
mbpp/97,mbpp_sanitized,deepseek-v3,PASS,None,2.866
mbpp/98,mbpp_sanitized,deepseek-v3,PASS,None,1.985
mbpp/99,mbpp_sanitized,deepseek-v3,PASS,None,2.839
mbpp/100,mbpp_sanitized,deepseek-v3,PASS,None,7.703
mbpp/101,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,1.72
mbpp/102,mbpp_sanitized,deepseek-v3,PASS,None,2.592
mbpp/103,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.513
mbpp/104,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,2.603
mbpp/105,mbpp_sanitized,deepseek-v3,PASS,None,2.384
mbpp/106,mbpp_sanitized,deepseek-v3,PASS,None,1.92
mbpp/107,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.625
mbpp/108,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,5.393
mbpp/109,mbpp_sanitized,deepseek-v3,PASS,None,2.699
mbpp/110,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.986
mbpp/111,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.344
mbpp/112,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,1.858
mbpp/113,mbpp_sanitized,deepseek-v3,PASS,None,2.465
mbpp/114,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,4.126
mbpp/115,mbpp_sanitized,deepseek-v3,PASS,None,2.161
mbpp/116,mbpp_sanitized,deepseek-v3,PASS,None,1.802
mbpp/117,mbpp_sanitized,deepseek-v3,PASS,None,3.042
mbpp/118,mbpp_sanitized,deepseek-v3,PASS,None,1.667
mbpp/119,mbpp_sanitized,deepseek-v3,PASS,None,6.609
mbpp/120,mbpp_sanitized,deepseek-v3,PASS,None,2.813
mbpp/121,mbpp_sanitized,deepseek-v3,PASS,None,4.261
mbpp/122,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,4.782
mbpp/123,mbpp_sanitized,deepseek-v3,PASS,None,13.207
mbpp/124,mbpp_sanitized,deepseek-v3,PASS,None,2.078
mbpp/125,mbpp_sanitized,deepseek-v3,PASS,None,3.406
mbpp/126,mbpp_sanitized,deepseek-v3,PASS,None,4.212
mbpp/127,mbpp_sanitized,deepseek-v3,PASS,None,2.458
mbpp/128,mbpp_sanitized,deepseek-v3,PASS,None,2.852
mbpp/129,mbpp_sanitized,deepseek-v3,PASS,None,6.344
mbpp/130,mbpp_sanitized,deepseek-v3,PASS,None,2.58
mbpp/131,mbpp_sanitized,deepseek-v3,PASS,None,4.12
mbpp/132,mbpp_sanitized,deepseek-v3,PASS,None,1.701
mbpp/133,mbpp_sanitized,deepseek-v3,PASS,None,1.86
mbpp/134,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,3.952
mbpp/135,mbpp_sanitized,deepseek-v3,PASS,None,1.901
mbpp/136,mbpp_sanitized,deepseek-v3,FAIL,AssertionError,4.755
